p_val	avg_log2FC	pct.1	pct.2	p_val_adj
2.26406205691617e-10	-0.333185481017238	0.005	0.25	8.28669353451886e-06
2.26406205691617e-10	-0.368426292546011	0.005	0.25	8.28669353451886e-06
4.56462804458946e-10	-0.592948660390925	0.022	0.5	1.67069951060019e-05
5.07271069196858e-10	-0.833292941129396	0.023	0.5	1.85666284036742e-05
9.50452309637281e-10	-0.685750707261566	0.006	0.25	3.47875049850341e-05
1.0781996619127e-09	-0.680641512865776	0.006	0.25	3.94631858256669e-05
1.12439075208677e-09	-0.680207001808176	0.006	0.25	4.1153825917128e-05
1.17250913070767e-09	-0.369576539846951	0.006	0.25	4.29150066930316e-05
1.2226329546147e-09	-0.370893462182053	0.006	0.25	4.47495887718526e-05
1.32922504714643e-09	-0.368912375578703	0.006	0.25	4.86509659506064e-05
1.32922504714643e-09	-0.359531140648638	0.006	0.25	4.86509659506064e-05
1.32922504714643e-09	-0.291285776667036	0.006	0.25	4.86509659506064e-05
1.3858654656123e-09	-0.289671705442117	0.006	0.25	5.07240619068756e-05
1.3858654656123e-09	-0.293865390461819	0.006	0.25	5.07240619068756e-05
1.3858654656123e-09	-0.286917409056551	0.006	0.25	5.07240619068756e-05
1.81907526212672e-09	-0.858937056489252	0.024	0.5	6.65799736691002e-05
2.44241175288177e-09	-0.602855764660574	0.024	0.5	8.93947125672256e-05
3.16947798189389e-09	-0.876924973823125	0.025	0.5	0.000116006063615298
4.91354085477386e-09	-0.551420972427994	0.006	0.25	0.000179840508825578
5.5187286950254e-09	-0.367262420504262	0.006	0.25	0.000201990988966625
5.5187286950254e-09	-0.371368092777807	0.006	0.25	0.000201990988966625
5.5187286950254e-09	-0.337852827575661	0.006	0.25	0.000201990988966625
5.96184433475353e-09	-0.361619970287728	0.006	0.25	0.000218209464496314
5.96184433475353e-09	-0.361602376281297	0.006	0.25	0.000218209464496314
6.19619405503207e-09	-0.287159194205658	0.006	0.25	0.000226786898608229
6.19619405503207e-09	-0.335620916009913	0.006	0.25	0.000226786898608229
6.43949454912842e-09	-0.290713076553918	0.006	0.25	0.000235691939992649
6.43949454912842e-09	-0.333689018816626	0.006	0.25	0.000235691939992649
6.43949454912842e-09	-0.281762152089214	0.006	0.25	0.000235691939992649
6.43949454912842e-09	-0.279350008767956	0.006	0.25	0.000235691939992649
6.43949454912842e-09	-0.289593039219168	0.006	0.25	0.000235691939992649
7.24988006300841e-09	-0.56127154991676	0.025	0.5	0.000265352860186171
7.50020814613474e-09	-0.951309875029657	0.056	0.75	0.000274515118356678
1.25607687763932e-08	-0.858205549726901	0.027	0.5	0.000459736697984766
1.42594751889814e-08	-0.511696963029515	0.026	0.5	0.00052191105139191
1.50891243211176e-08	-0.687521145168756	0.007	0.25	0.000552277039277226
