p_val	avg_log2FC	pct.1	pct.2	p_val_adj
1.61483522425185e-147	-0.37067829326195	0.228	0.527	5.91045840428419e-143
1.01599129830305e-145	-0.531924254416466	0.331	0.648	3.71862975091901e-141
9.63323681297639e-144	-0.360557308190842	0.154	0.403	3.52586100591749e-139
7.41732686201931e-143	-0.451307213674051	0.423	0.773	2.71481580476769e-138
7.93788445904013e-142	-0.481904897573736	0.238	0.524	2.90534509085328e-137
9.97504533142823e-142	-0.364549669561214	0.23	0.526	3.65096634175605e-137
1.04955504887047e-141	-0.385258922716256	0.26	0.571	3.84147643437082e-137
1.05684792581327e-141	0.730341582013559	0.709	0.68	3.86816909326914e-137
1.15814485441642e-141	-0.527535552452099	0.848	0.966	4.23892598164954e-137
1.00871088159698e-140	-0.346372313824462	0.064	0.236	3.69198269773311e-136
1.13087049399417e-140	-0.403595136164014	0.373	0.727	4.13909909506808e-136
1.13730951343396e-140	-0.483497624915026	0.518	0.843	4.16266655011964e-136
7.97506125141072e-140	-0.407889446971206	0.139	0.373	2.91895216862884e-135
1.7730564622163e-139	0.764027816865379	0.712	0.675	6.48956395735788e-135
6.14895915137416e-139	-0.358856635123793	0.916	0.987	2.25058053899446e-134
1.25034987122979e-138	-0.314397511704018	0.066	0.24	4.57640556368816e-134
6.44369132613499e-138	0.891665253250562	0.625	0.545	2.35845546227867e-133
2.74240474739136e-137	-0.31528538149361	0.113	0.326	1.00374756159271e-132
3.89004915765342e-137	-0.361039679062995	0.3	0.632	1.42379689219273e-132
2.51728796143679e-136	0.993470675261411	0.508	0.366	9.21352566765479e-132
2.55209433490114e-136	1.12642436959969	0.242	0.054	9.34092047517167e-132
3.23519015348165e-136	-0.314334481056432	0.117	0.333	1.18411194807582e-131
3.7825714701461e-136	1.04034492098688	0.202	0.025	1.38445898378817e-131
6.39605938124292e-136	-0.346644729537651	0.151	0.392	2.34102169412872e-131
7.42937785694083e-136	-0.334048923104746	0.155	0.397	2.71922658941891e-131
